,clust,ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
1449,0,1463,28228,0,3,1,1,12948,13,300,1,5108,1
1450,12,1464,118601,0,5,1,1,51240,19,0,0,5105,0
1451,2,1465,24660,0,2,1,1,7206,14,0,0,5136,1
1452,0,1466,147822,0,4,1,1,42469,18,0,0,5107,1
1453,12,1467,190208,0,4,1,1,37122,38,1800,6,5091,0
1454,4,1468,2625,0,1,1,1,125,1,0,0,5087,0
1455,0,1469,49438,0,4,1,1,33912,14,0,0,5085,1
1456,6,1470,24930,0,3,1,1,13060,9,0,0,5084,0
1457,4,1471,89835,0,2,1,1,9058,11,0,0,5080,0
1458,4,1472,46734,0,2,1,1,10007,18,0,0,5080,0
1459,2,1473,315273,0,1,1,1,12584,9,4084,4,5079,1
1460,4,1474,50,0,1,1,1,50,1,50,1,5073,0
1461,12,1475,97416,0,5,1,1,63679,29,0,0,5093,0
1462,9,1476,127768,0,5,1,1,65264,21,250,1,5064,1
1463,12,1477,139882,0,4,1,1,47089,15,0,0,4859,0
1464,4,1478,10740,0,1,1,1,0,0,0,0,4926,0
1465,4,1479,57330,0,1,1,1,380,3,0,0,4986,0
1466,4,1480,33560,0,1,1,1,2600,14,0,0,4604,0
1467,2,1481,53210,0,1,1,1,11422,10,0,0,4993,1
1468,4,1482,9795,0,1,1,1,0,0,0,0,4960,0
1469,2,1483,16984,0,2,1,1,10334,15,0,0,4884,1
1470,0,1484,46349,0,4,1,1,33923,20,1100,2,4856,1
1471,12,1485,118079,0,4,1,1,43298,16,500,1,4867,0
1472,4,1486,29632,0,1,1,1,0,0,0,0,4898,0
1473,3,1488,164307,0,3,1,1,21704,14,0,0,4023,0
1474,4,1489,13490,0,1,1,1,0,0,0,0,4870,0
1475,4,1490,36296,0,1,1,1,5780,6,0,0,4600,0
1476,2,1491,190429,6168,1,1,1,27500,11,1500,3,4974,1
1477,12,1492,120447,0,5,1,1,53804,15,350,1,4840,0
1478,2,1493,35094,0,1,1,1,4000,11,0,0,4944,1
1479,9,1494,208804,0,5,1,1,56204,31,500,1,4429,1
1480,4,1495,30662,0,1,1,1,0,0,0,0,4996,0
1481,12,1496,157452,0,4,1,1,45312,18,0,0,4471,0
1482,4,1497,24266,0,1,1,1,2375,12,0,0,4111,0
1483,0,1498,49991,0,4,1,1,44146,27,2510,4,4803,1
1484,4,1499,42275,925,1,1,1,4100,6,1600,5,4712,0
1485,4,1500,59162,0,1,1,1,2520,7,0,0,4726,0
1486,9,1501,109625,0,5,1,1,63372,19,500,1,5056,1
1487,4,1502,30486,0,1,1,1,0,0,0,0,5051,0
1488,0,1503,240904,2288,4,1,1,63385,22,350,1,5045,1
1489,10,1504,266776,0,1,1,1,8370,30,6520,28,5042,1
1490,4,1505,20818,0,1,1,1,15214,4,0,0,5036,0
1491,4,1506,106509,0,1,1,1,1113,7,0,0,5036,0
1492,2,1507,65982,0,1,1,1,1750,4,750,3,5030,1
1493,2,1508,9002,0,1,1,1,1586,9,0,0,4933,1
1494,0,1509,16088,0,3,1,1,17872,15,0,0,4563,1
1495,4,1510,10079,0,1,1,1,569,8,0,0,4651,0
1496,9,1511,48863,0,5,1,1,71013,18,1050,3,4925,1
1497,2,1512,137402,0,1,1,1,950,6,200,3,4685,1
1498,2,1513,71076,1000,1,1,1,10000,1,0,0,4820,1
1499,4,1514,20630,0,1,1,1,2045,4,0,0,4643,0
1500,2,1515,119180,1467,1,1,1,9275,20,1300,6,4657,1
1501,0,1516,54116,1846,3,1,1,34997,14,0,0,4848,1
1502,4,1517,36665,0,1,1,1,1625,6,0,0,4747,0
1503,0,1518,507371,0,4,1,1,51765,18,450,1,4770,1
1504,4,1519,48721,0,1,1,1,18781,12,300,3,4672,0
1505,0,1520,391222,0,3,1,1,27471,20,1600,7,4905,1
1506,4,1521,88668,0,2,1,1,9889,15,100,1,4903,0
1507,4,1522,46074,0,1,1,1,2193,11,0,0,4419,0
1508,4,1523,1923,0,1,1,1,1170,2,0,0,4615,0
1509,4,1524,46030,0,1,1,1,4375,27,0,0,4566,0
1510,4,1525,31236,0,1,1,1,2250,13,0,0,4523,0
1511,4,1526,18351,0,1,1,1,0,0,0,0,4744,0
1512,2,1527,4779,0,1,1,1,600,2,0,0,4926,1
1513,2,1528,124775,1704,1,1,1,11564,8,700,2,4847,1
1514,6,1529,66923,0,3,1,1,17139,12,0,0,4875,0
1515,4,1530,24008,0,1,1,1,540,3,0,0,4901,0
1516,2,1531,118415,2329,1,1,1,4475,10,100,1,4545,1
1517,2,1532,2793,0,1,1,1,8000,3,0,0,4588,1
1518,2,1533,70464,0,1,1,1,4000,4,1000,2,4889,1
1519,11,1534,71930,0,4,1,1,32774,13,500,1,4300,1
1520,2,1535,126484,0,1,1,1,5942,13,3192,11,4758,1
1521,0,1536,39503,0,3,1,1,16671,18,2339,2,4884,1
1522,4,1537,7291,0,1,1,1,0,0,0,0,4104,0
1523,0,1538,4838,0,3,1,1,23592,16,500,1,5024,1
1524,0,1539,73811,0,3,1,1,25394,14,1000,2,5021,1
1525,9,1540,156219,0,5,1,1,55874,24,0,0,5015,1
1526,0,1541,114376,0,4,1,1,33949,15,0,0,5009,1
1527,13,1542,23965,0,1,2,1,7308,16,550,3,5003,0
1528,4,1543,45766,0,1,1,1,4550,11,1300,7,5002,0
1529,10,1544,57857,1099,1,1,1,62650,37,12400,29,4996,1
1530,2,1545,19998,0,1,1,1,4309,13,0,0,4995,1
1531,4,1546,29506,0,1,1,1,4826,16,500,2,4993,0
1532,4,1547,6020,1505,1,1,1,0,0,0,0,4986,0
1533,0,1548,27989,0,3,1,1,25369,16,2729,2,4981,1
1534,0,1549,21933,0,4,1,1,27166,15,550,1,4974,1
1535,4,1550,58758,0,1,1,1,6500,38,0,0,4974,0
1536,0,1551,86069,0,4,1,1,35282,21,0,0,4972,1
1537,4,1552,8350,0,1,1,1,2125,10,0,0,4967,0
1538,0,1553,26862,0,3,1,1,15510,15,0,0,4965,1
1539,9,1554,133853,0,5,1,1,68136,14,0,0,4960,1
1540,4,1555,72623,0,1,1,1,0,0,0,0,4957,0
1541,13,1556,36887,0,1,2,1,9048,11,0,0,4951,0
1542,9,1557,49737,0,5,1,1,60922,22,550,2,4946,1
1543,4,1558,53869,0,1,1,1,6750,26,0,0,4940,0
1544,4,1559,5264,0,1,1,1,0,0,0,0,4496,0
1545,11,1560,132132,6920,3,1,1,20443,18,1310,4,3916,1
1546,12,1561,319241,0,5,1,1,71867,36,0,0,4692,0
1547,11,1562,333346,2139,4,1,1,52013,31,4309,12,4469,1
1548,4,1563,22459,0,1,1,1,104,2,0,0,4215,0
1549,3,1564,65021,0,2,1,1,10369,12,0,0,3547,0
1550,12,1565,44205,0,4,1,1,28340,13,0,0,3676,0
1551,4,1566,18433,0,1,1,1,3174,9,0,0,3930,0
1552,1,1567,6341,0,1,1,1,3658,12,0,0,3706,0
1553,1,1568,3641,0,1,1,1,1164,3,0,0,3603,0
1554,1,1569,39207,0,1,1,1,965,3,0,0,3757,0
1555,3,1570,63362,0,3,1,1,16331,15,350,1,3544,0
1556,2,1571,220267,0,1,1,1,8500,4,0,0,4716,1
1557,0,1572,329,0,3,1,1,23492,14,0,0,4868,1
1558,4,1573,22424,0,1,1,1,648,2,0,0,3951,0
1559,3,1574,36805,0,3,1,1,13018,16,0,0,3799,0
1560,4,1575,63437,0,2,1,1,7160,15,0,0,4595,0
1561,4,1576,8962,4481,1,1,1,0,0,0,0,4198,0
1562,4,1577,7922,0,1,1,1,0,0,0,0,4491,0
1563,4,1578,113731,0,1,1,1,1700,5,700,4,4482,0
1564,4,1579,12612,0,1,1,1,0,0,0,0,4170,0
1565,5,1580,45916,0,1,1,1,675,6,500,2,2818,1
1566,3,1581,51324,0,3,1,1,20533,14,0,0,4408,0
1567,2,1582,412,0,1,1,1,13000,1,0,0,4761,1
1568,2,1583,8103,0,1,1,1,2750,15,0,0,4776,1
1569,9,1584,91237,0,5,1,1,78864,26,0,0,4321,1
1570,4,1585,17388,0,1,1,1,0,0,0,0,4232,0
1571,1,1586,52046,0,1,1,1,1058,8,683,7,3456,0
1572,3,1587,50015,0,3,1,1,20839,16,50,1,4497,0
1573,0,1588,45340,0,3,1,1,14063,16,500,1,4660,1
1574,4,1589,200963,0,1,1,1,6164,4,150,1,4782,0
1575,4,1590,85884,0,2,1,1,7742,9,0,0,4692,0
1576,5,1591,4236,0,1,1,1,3000,7,0,0,4148,1
1577,5,1592,55843,0,1,1,1,6000,3,0,0,4341,1
1578,4,1593,43000,0,1,1,1,1273,4,173,1,4646,0
1579,5,1594,5573,0,1,1,1,1958,17,0,0,3714,1
1580,4,1595,2080,0,1,1,1,0,0,0,0,4635,0
1581,4,1596,43686,0,1,1,1,4039,12,0,0,4328,0
1582,4,1597,11001,0,1,1,1,255,5,0,0,4315,0
1583,11,1598,10146,0,3,1,1,26633,12,0,0,4509,1
1584,11,1599,35062,0,3,1,1,16237,26,0,0,4152,1
1585,2,1600,11866,0,2,1,1,6139,9,0,0,4667,1
1586,4,1601,41048,0,1,1,1,1195,3,0,0,4856,0
1587,2,1602,25004,0,1,1,1,1113,3,0,0,4860,1
1588,2,1603,194074,1448,1,1,1,12500,6,0,0,4701,1
1589,12,1604,65952,0,4,1,1,34770,14,0,0,4827,0
1590,4,1605,265532,0,1,1,1,4652,13,0,0,4849,0
1591,4,1606,61286,0,1,1,1,1500,5,0,0,4755,0
1592,6,1607,118177,0,3,1,1,20910,18,402,1,4811,0
1593,10,1608,183370,0,1,1,1,30988,14,12988,9,4848,1
1594,4,1609,98608,0,1,1,1,969,12,0,0,4663,0
1595,4,1610,22529,0,1,1,1,5115,20,3400,16,4865,0
1596,2,1611,2502,0,1,1,1,15500,4,500,1,4761,1
1597,0,1612,123430,0,4,1,1,49987,17,0,0,4798,1
1598,4,1613,36219,0,1,1,1,4044,10,0,0,4595,0
1599,2,1614,61405,250,2,1,1,32316,20,1350,8,4828,1
1600,2,1615,3789,0,1,1,1,181,3,0,0,4756,1
1601,4,1616,16065,0,1,1,1,0,0,0,0,4456,0
1602,9,1617,404142,0,5,1,1,75509,13,0,0,4784,1
1603,4,1618,28733,0,1,1,1,0,0,0,0,4650,0
1604,4,1619,26965,0,2,1,1,7346,13,0,0,4653,0
1605,12,1620,278437,0,4,1,1,50888,26,0,0,4744,0
1606,4,1621,5074,0,1,1,1,500,1,0,0,4730,0
1607,4,1622,43338,0,1,1,1,1000,4,1000,4,4275,0
1608,2,1623,23551,0,1,1,1,2375,12,0,0,4663,1
1609,4,1624,32015,0,1,1,1,6000,6,0,0,4574,0
1610,4,1625,65435,0,1,1,1,1000,2,500,1,4786,0
1611,4,1626,39079,0,1,1,1,3070,5,0,0,4750,0
1612,12,1627,108616,0,4,1,1,36476,13,0,0,4644,0
1613,12,1628,80154,0,4,1,1,47270,14,0,0,4352,0
1614,5,1629,25563,0,1,1,1,303,8,0,0,3511,1
1615,0,1630,18007,0,4,1,1,33237,15,0,0,4665,1
1616,6,1631,51752,0,3,1,1,25962,20,0,0,4631,0
1617,4,1632,21540,0,1,1,1,1188,9,0,0,4791,0
1618,12,1633,233057,0,5,1,1,102840,11,0,0,4791,0
1619,12,1634,196079,0,5,1,1,56890,21,0,0,4791,0
1620,2,1635,276607,0,1,1,1,11430,14,6430,11,4791,1
1621,4,1636,20681,0,1,1,1,0,0,0,0,4939,0
1622,0,1637,155278,0,4,1,1,27200,16,0,0,4926,1
1623,2,1638,194949,0,1,1,1,10121,13,4621,10,4930,1
1624,0,1640,307260,783,4,1,1,40533,24,250,1,4791,1
1625,4,1641,105588,0,2,1,1,22973,3,0,0,4805,0
1626,6,1642,41366,0,3,1,1,27148,15,0,0,4806,0
1627,4,1643,59445,0,1,1,1,5500,21,500,2,4843,0
1628,0,1644,130920,2643,4,1,1,30299,20,1100,6,4793,1
1629,6,1645,49777,2360,3,1,1,12241,12,0,0,4777,0
1630,12,1646,58778,0,4,1,1,28325,13,0,0,4919,0
1631,4,1647,38224,0,1,1,1,2587,10,0,0,4824,0
1632,9,1648,93700,0,5,1,1,58745,14,0,0,4827,1
1633,9,1649,533120,0,5,1,1,120983,18,0,0,4827,1
1634,6,1650,34941,0,3,1,1,23718,16,0,0,4755,0
1635,6,1651,115197,0,3,1,1,17638,24,0,0,4820,0
1636,4,1652,31230,0,1,1,1,815,5,815,5,4931,0
1637,0,1653,98604,0,3,1,1,17490,15,0,0,4919,1
1638,4,1654,385195,0,1,1,1,0,0,0,0,4903,0
1639,9,1655,136104,0,4,1,1,68988,51,2069,8,4916,1
1640,4,1656,23984,0,1,1,1,2737,14,0,0,4905,0
1641,12,1657,169947,0,4,1,1,48140,21,0,0,4895,0
1642,9,1658,71264,0,5,1,1,94161,17,1000,2,4903,1
1643,6,1659,71610,0,3,1,1,20918,14,0,0,4895,0
1644,4,1660,151152,0,2,1,1,13635,21,1100,1,4895,0
1645,0,1661,164178,2364,4,1,1,35314,23,1100,3,4883,1
1646,4,1662,18601,0,1,1,1,100,1,0,0,4888,0
1647,6,1663,49331,0,3,1,1,23572,12,100,1,4888,0
1648,4,1664,43326,0,1,1,1,4164,12,0,0,4881,0
1649,4,1665,12112,0,1,1,1,0,0,0,0,4882,0
1650,0,1666,98343,0,4,1,1,31961,16,0,0,4971,1
1651,0,1667,83006,0,4,1,1,45167,13,0,0,4906,1
1652,4,1668,110980,0,1,1,1,12900,8,950,4,4853,0
1653,6,1669,78032,0,3,1,1,24046,23,0,0,4862,0
1654,6,1670,176262,0,3,1,1,12678,8,150,1,4862,0
1655,0,1671,239576,0,3,1,1,13301,12,0,0,4849,1
1656,12,1672,642756,0,4,1,1,37889,15,1000,2,4841,0
1657,9,1673,41370,0,5,1,1,51335,9,0,0,4842,1
1658,2,1674,92905,0,1,1,1,1766,10,0,0,4827,1
1659,2,1675,7430,0,1,1,1,10500,5,0,0,4791,1
1660,2,1676,68390,0,1,1,1,3450,3,950,2,4754,1
1661,2,1677,18366,0,1,1,1,1100,3,1100,3,4783,1
1662,0,1678,197673,0,4,1,1,48932,15,0,0,4775,1
1663,0,1679,11789,0,4,1,1,28756,20,900,2,4775,1
1664,4,1680,213539,0,1,1,1,2750,15,0,0,4751,0
1665,4,1681,13310,0,1,1,1,0,0,0,0,4755,0
1666,0,1682,207395,0,4,1,1,55903,17,500,1,4761,1
1667,2,1683,25688,2396,1,1,1,3103,10,0,0,4754,1
1668,4,1684,259582,0,1,1,1,3833,21,1762,9,4638,0
1669,2,1685,288379,0,1,1,1,15942,8,1442,5,4741,1
1670,4,1686,3580,0,1,1,1,130,3,0,0,4730,0
1671,9,1687,84305,0,5,1,1,78931,15,0,0,4734,1
1672,4,1688,4780,0,1,1,1,0,0,0,0,4733,0
1673,0,1689,88192,0,4,1,1,47848,22,500,1,4784,1
1674,0,1690,105665,0,4,1,1,31226,13,0,0,4727,1
1675,2,1691,24756,0,1,1,1,7720,26,500,2,4723,1
1676,10,1692,51304,1362,1,1,1,11611,40,10075,36,4708,1
1677,4,1693,12404,0,1,1,1,1950,7,1200,4,4701,0
1678,4,1694,80988,0,1,1,1,4413,5,0,0,4707,0
1679,2,1695,5617,0,1,1,1,4400,4,400,1,4706,1
1680,9,1696,68023,0,5,1,1,119512,33,500,1,4702,1
1681,12,1697,108100,0,4,1,1,45113,17,1000,2,4699,0
1682,4,1698,17470,0,1,1,1,4100,9,2500,5,4691,0
1683,9,1699,138332,0,5,1,1,67836,17,0,0,4692,1
1684,4,1700,4087,0,1,1,1,500,4,0,0,4684,0
1685,4,1701,40264,0,1,1,1,19137,13,0,0,4684,0
1686,2,1702,13290,0,1,1,1,3175,5,0,0,4679,1
1687,0,1703,130761,0,4,1,1,52423,15,0,0,4674,1
1688,0,1704,14371,0,4,1,1,28723,13,0,0,4671,1
1689,0,1705,25322,0,3,1,1,23821,16,0,0,4673,1
1690,6,1706,55356,0,3,1,1,23871,15,0,0,4660,0
1691,9,1707,134501,0,5,1,1,59855,32,1193,2,4663,1
1692,12,1708,63311,0,4,1,1,29318,11,0,0,4667,0
1693,2,1709,90307,0,1,1,1,3150,3,650,2,4664,1
1694,2,1710,2198,0,1,1,1,16070,12,0,0,4658,1
1695,4,1711,43749,5583,1,1,1,9557,5,0,0,4664,0
1696,4,1712,7730,0,1,1,1,375,3,0,0,4659,0
1697,4,1713,16171,0,1,1,1,2875,16,0,0,4656,0
1698,2,1714,192108,1000,1,1,1,10200,3,200,2,4656,1
1699,0,1715,35895,0,3,1,1,15720,11,0,0,4649,1
1700,2,1716,46578,0,2,1,1,8322,12,0,0,4645,1
1701,4,1717,54309,0,1,1,1,6772,7,250,1,4698,0
1702,0,1718,45613,0,4,1,1,29117,16,350,1,4625,1
1703,0,1719,297127,0,3,1,1,27415,16,0,0,4631,1
1704,4,1720,93148,0,2,1,1,7776,18,0,0,4631,0
1705,4,1721,27905,0,1,1,1,3794,11,0,0,4628,0
1706,0,1722,139983,0,3,1,1,17289,24,100,2,4629,1
1707,12,1723,188703,0,5,1,1,62973,53,500,1,4625,0
1708,4,1724,19479,0,1,1,1,2250,4,0,0,4625,0
1709,4,1725,63635,0,1,1,1,5175,31,50,1,4622,0
1710,9,1726,77203,0,5,1,1,66817,16,0,0,4646,1
1711,4,1727,19020,0,1,1,1,330,3,0,0,4614,0
1712,4,1728,61172,0,2,1,1,6875,10,0,0,4609,0
1713,4,1729,7342,0,1,1,1,0,0,0,0,4604,0
1714,4,1730,62076,0,2,1,1,11221,15,1050,2,4603,0
1715,2,1731,13046,0,1,1,1,0,0,0,0,4597,1
1716,0,1732,11527,0,3,1,1,16874,27,3880,6,4583,1
1717,11,1733,77814,0,4,1,1,43914,17,0,0,4587,1
1718,9,1734,75303,0,5,1,1,74990,15,0,0,4598,1
1719,4,1735,7545,0,1,1,1,616,6,0,0,4587,0
1720,4,1736,26972,0,1,1,1,0,0,0,0,4587,0
1721,0,1737,184805,0,4,1,1,52755,22,0,0,4726,1
1722,9,1738,93971,0,5,1,1,62023,22,450,3,4580,1
1723,12,1739,66328,0,4,1,1,40522,14,0,0,4575,0
1724,12,1740,51745,0,4,1,1,41377,14,0,0,4606,0
1725,9,1741,64341,0,5,1,1,63621,13,0,0,4568,1
1726,4,1742,49708,0,1,1,1,0,0,0,0,4560,0
1727,11,1743,46926,0,4,1,1,27889,15,0,0,4554,1
1728,0,1744,199418,1000,3,1,1,25590,39,3199,9,4548,1
1729,4,1745,9126,0,1,1,1,1202,13,350,1,4554,0
1730,12,1746,95109,0,4,1,1,26149,8,0,0,4593,0
1731,3,1747,65706,0,3,1,1,21958,17,0,0,4534,0
1732,2,1748,9862,0,1,1,1,31280,15,0,0,4545,1
1733,9,1749,253349,0,5,1,1,68947,18,1000,2,4545,1
1734,4,1750,25541,0,1,1,1,660,3,0,0,4520,0
1735,4,1751,5580,0,1,1,1,60,2,0,0,4533,0
1736,11,1752,37514,0,4,1,1,35874,31,500,1,4537,1
1737,4,1753,67083,0,1,1,1,4600,4,500,1,4532,0
1738,12,1754,92646,0,4,1,1,27177,16,0,0,4523,0
1739,4,1755,21110,0,1,1,1,3402,12,0,0,4516,0
1740,9,1756,102570,0,5,1,1,70503,20,0,0,4524,1
1741,4,1757,15876,0,1,1,1,0,0,0,0,4512,0
1742,4,1758,8957,0,1,1,1,0,0,0,0,4509,0
1743,4,1759,5375,0,1,1,1,2000,9,0,0,4509,0
1744,11,1760,109114,0,4,1,1,31956,27,0,0,4512,1
1745,4,1761,23432,0,1,1,1,1162,10,0,0,4510,0
1746,12,1762,111384,0,4,1,1,26669,14,0,0,4505,0
1747,4,1763,69880,0,1,1,1,4635,5,0,0,4552,0
1748,4,1764,11289,0,1,1,1,1500,5,0,0,4492,0
1749,4,1765,119676,500,1,1,1,550,4,550,4,4485,0
1750,2,1766,21847,0,1,1,1,929,4,903,3,4491,1
1751,11,1767,40808,0,4,1,1,38612,27,400,2,4490,1
1752,4,1768,47509,0,1,1,1,21210,10,1000,2,4490,0
1753,3,1769,20248,0,3,1,1,18507,37,1700,5,4488,0
1754,4,1770,3441,0,1,1,1,1643,6,0,0,4484,0
1755,4,1771,35216,0,1,1,1,9959,14,0,0,4481,0
1756,4,1772,63036,0,2,1,1,9006,14,0,0,4475,0
1757,4,1773,20844,0,1,1,1,20844,10,0,0,4474,0
1758,4,1774,42420,0,1,1,1,1000,1,0,0,4461,0
1759,4,1775,36254,0,1,1,1,7232,7,0,0,4453,0
1760,11,1776,22412,0,3,1,1,11654,12,0,0,4460,1
1761,4,1777,11512,0,1,1,1,3667,14,0,0,4460,0
1762,4,1778,1703,0,1,1,1,1230,4,0,0,4390,0
1763,11,1779,51471,0,3,1,1,15505,32,412,1,4450,1
1764,4,1780,70518,0,1,1,1,2000,3,1000,2,4450,0
1765,11,1781,431824,0,3,1,1,30480,16,500,1,4443,1
1766,11,1782,25577,0,4,1,1,33420,18,0,0,4432,1
1767,11,1783,17111,0,3,1,1,13577,10,0,0,4434,1
1768,3,1784,99336,0,3,1,1,14195,14,500,1,4453,0
1769,4,1785,67612,0,1,1,1,0,0,0,0,4442,0
1770,4,1786,38918,0,1,1,1,6505,29,618,2,4442,0
1771,3,1787,72812,0,3,1,1,16930,17,50,1,4442,0
1772,2,1788,134937,0,1,1,1,500,1,0,0,4427,1
1773,12,1789,121688,0,4,1,1,31631,15,0,0,4420,0
1774,3,1790,162410,0,3,1,1,20203,17,0,0,4420,0
1775,2,1791,59821,500,1,1,1,4200,4,200,2,4419,1
1776,4,1792,96053,0,1,1,1,2200,6,2200,6,4391,0
1777,3,1793,171946,0,3,1,1,19198,28,0,0,4397,0
1778,4,1794,15737,0,1,1,1,220,3,0,0,4404,0
1779,3,1795,77814,0,3,1,1,14786,11,0,0,4394,0
1780,4,1796,53768,0,1,1,1,4798,16,450,1,4387,0
1781,12,1797,245731,0,4,1,1,34322,35,0,0,4385,0
1782,3,1798,87366,0,3,1,1,18012,16,0,0,4380,0
1783,11,1799,56461,0,4,1,1,40190,14,0,0,4359,1
1784,5,1800,46855,0,2,1,1,8845,17,0,0,4379,1
1785,4,1801,53027,0,1,1,1,0,0,0,0,4585,0
1786,12,1802,96610,0,5,1,1,66298,22,0,0,4362,0
1787,4,1803,61450,0,2,1,1,7927,10,0,0,4383,0
1788,4,1804,18538,0,1,1,1,2200,3,0,0,4344,0
1789,11,1806,28319,0,3,1,1,18449,13,0,0,4392,1
1790,3,1807,107360,0,3,1,1,15641,15,0,0,4423,0
1791,13,1808,32510,0,1,3,1,14568,13,0,0,4341,0
1792,4,1809,9753,0,1,1,1,1235,3,0,0,4343,0
1793,4,1810,13033,0,1,1,1,1625,6,0,0,4334,0
1794,5,1811,17609,0,1,1,1,803,5,803,5,4317,1
1795,4,1812,104052,0,2,1,1,6016,12,0,0,4331,0
1796,4,1813,13878,0,1,1,1,0,0,0,0,4317,0
1797,4,1814,7254,0,1,1,1,0,0,0,0,4323,0
1798,5,1815,12560,0,1,1,1,1282,6,1282,6,4324,1
1799,3,1816,94938,0,3,1,1,12999,21,0,0,4310,0
1800,11,1817,86143,0,3,1,1,29652,11,500,1,4317,1
1801,11,1818,138512,0,4,1,1,30130,15,50,1,4313,1
1802,5,1819,66875,0,1,1,1,3206,17,0,0,4308,1
1803,3,1820,96026,0,3,1,1,25670,19,0,0,4310,0
1804,4,1821,31572,0,1,1,1,0,0,0,0,4299,0
1805,5,1822,11834,0,1,1,1,0,0,0,0,4306,1
1806,11,1823,23552,0,4,1,1,36165,11,0,0,4300,1
1807,4,1824,66052,0,1,1,1,8380,8,0,0,4301,0
1808,5,1825,55639,0,1,1,1,2750,15,0,0,4299,1
1809,4,1826,68226,0,1,1,1,3147,8,200,2,4299,0
1810,9,1827,37953,0,5,1,1,62571,28,0,0,4282,1
1811,4,1828,17810,0,1,1,1,1375,4,0,0,4294,0
1812,4,1829,21915,0,1,1,1,7000,33,0,0,4289,0
1813,4,1830,32563,0,1,1,1,4200,3,200,1,4282,0
1814,4,1831,49479,0,1,1,1,5500,24,100,1,4282,0
1815,11,1832,23854,0,3,1,1,22498,18,250,3,4274,1
1816,5,1833,60049,0,1,1,1,0,0,0,0,4278,1
1817,12,1834,75112,0,4,1,1,35532,14,500,1,4271,0
1818,4,1835,19787,0,1,1,1,2016,9,500,1,4258,0
1819,3,1836,30664,0,3,1,1,21242,22,700,5,4268,0
1820,4,1837,91716,0,1,1,1,6978,12,0,0,4267,0
1821,4,1838,219174,0,1,1,1,4500,5,2000,4,4265,0
1822,5,1839,16495,0,1,1,1,18779,11,0,0,4261,1
1823,3,1840,25963,0,2,1,1,8183,25,0,0,4244,0
1824,5,1841,1701,0,1,1,1,10,1,0,0,4260,1
1825,4,1842,73852,0,1,1,1,0,0,0,0,4252,0
1826,4,1843,12791,0,1,1,1,0,0,0,0,4246,0
1827,4,1844,39020,0,1,1,1,1295,4,0,0,4246,0
1828,11,1845,1076,0,3,1,1,11379,8,0,0,4233,1
1829,4,1846,34443,1440,1,1,1,2125,10,0,0,4233,0
1830,4,1847,4735,0,1,1,1,275,2,0,0,4257,0
1831,4,1848,41279,967,1,1,1,3664,4,3164,3,4233,0
1832,4,1849,4708,0,1,1,1,1000,1,0,0,4232,0
1833,5,1850,63090,0,1,1,1,12059,20,350,3,4231,1
1834,12,1851,156544,0,4,1,1,46593,13,0,0,4225,0
1835,4,1852,12239,0,1,1,1,2912,5,0,0,4226,0
1836,3,1853,101464,0,3,1,1,14610,13,0,0,4223,0
1837,12,1854,55147,0,4,1,1,29219,13,0,0,4225,0
1838,12,1855,59424,0,4,1,1,36600,23,1000,3,4211,0
1839,4,1856,52084,0,1,1,1,4836,7,0,0,4222,0
1840,9,1857,368535,0,5,1,1,146201,21,2600,6,4210,1
1841,12,1858,116288,0,5,1,1,65073,18,0,0,4209,0
1842,11,1859,114508,0,4,1,1,29960,22,1250,8,4226,1
1843,4,1860,456509,0,1,1,1,500,1,500,1,4201,0
1844,4,1861,19634,0,1,1,1,0,0,0,0,4198,0
1845,11,1862,56258,0,4,1,1,38591,23,500,1,4197,1
1846,11,1863,102373,0,4,1,1,67212,33,6600,14,4190,1
1847,4,1864,20426,0,1,1,1,3993,7,3493,6,4194,0
1848,9,1865,13034,0,5,1,1,60000,6,0,0,4169,1
1849,11,1866,22455,0,4,1,1,38814,17,0,0,4175,1
1850,4,1867,11604,0,1,1,1,95,2,0,0,4177,0
1851,11,1868,72510,0,4,1,1,31469,12,0,0,4169,1
1852,4,1869,33383,0,1,1,1,0,0,0,0,4163,0
1853,4,1870,181200,0,1,1,1,7514,21,0,0,4159,0
1854,4,1871,17500,0,1,1,1,17500,2,0,0,4167,0
1855,4,1872,22751,0,1,1,1,4500,9,4500,9,4166,0
1856,4,1873,12465,0,1,1,1,380,3,0,0,4162,0
1857,4,1874,6316,0,1,1,1,0,0,0,0,4149,0
1858,11,1875,66860,0,3,1,1,12667,20,980,5,4155,1
1859,4,1876,975,0,1,1,1,350,3,0,0,4519,0
1860,9,1877,197973,0,5,1,1,72345,14,1029,2,4155,1
1861,11,1878,50909,0,3,1,1,14830,18,0,0,4135,1
1862,3,1879,79500,0,3,1,1,21489,15,0,0,4146,0
1863,11,1880,15875,0,3,1,1,24918,12,0,0,4141,1
1864,11,1881,159109,0,4,1,1,19554,24,1557,6,4138,1
1865,4,1882,12906,0,1,1,1,0,0,0,0,4124,0
1866,4,1883,14155,0,1,1,1,3250,19,0,0,4134,0
1867,11,1884,576,0,3,1,1,12082,14,0,0,4128,1
1868,5,1885,48896,0,1,1,1,4081,12,3397,10,4139,1
1869,4,1886,27669,0,1,1,1,3375,20,0,0,4127,0
